2.02701e-002, -1.0286e-002
-1.42723, 0.170414
-2.50026, 0.797575
-5.94174, 0.700631
-5.94174, 0.700631
-4.60422, 0.68012
-3.07395, 0.613323
-1.6295, 0.552048
-1.6295, 0.552048
-0.185053, 0.490773
-3.94317, 0.954994
-6.54075, 0.702876
-6.54075, 0.702876
-3.54445, 0.873057
-2.5158, 0.734751
-1.68174, -0.420198
-1.68174, -0.420198
-0.847687, -1.57515
-2.08139, -3.04475
-4.31059, -3.21874
-4.31059, -3.21874
-5.32188, -3.14262
-6.0287, -3.26224
-6.63765, -3.14262
